2021-08-09 16:12:51,990 - walk - INFO - 
2021-08-09 16:15:17,141 - walk - INFO - 
2021-08-09 16:15:37,825 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:16:43,949 - walk - INFO - (sp mode) 第 988 号筛选条件(类别2), 条件范围(19:51:06~19:51:18), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:16:43,981 - walk - INFO - (sp mode) 第 989 号筛选条件(类别2), 条件范围(19:51:22~19:51:31), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:16:44,037 - walk - INFO - (sp mode) 第 991 号筛选条件(类别2), 条件范围(19:51:45~19:51:48), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:23,798 - walk - INFO - 
2021-08-09 16:19:47,916 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:47,974 - walk - INFO - (sp mode) 第 4 号筛选条件(类别2), 条件范围(06:59:08~06:59:14), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,028 - walk - INFO - (sp mode) 第 6 号筛选条件(类别2), 条件范围(06:59:53~06:59:58), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,082 - walk - INFO - (sp mode) 第 8 号筛选条件(类别2), 条件范围(07:03:37~07:03:38), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,136 - walk - INFO - (sp mode) 第 10 号筛选条件(类别2), 条件范围(07:04:16~07:04:17), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,216 - walk - INFO - (sp mode) 第 13 号筛选条件(类别2), 条件范围(07:07:35~07:07:39), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,274 - walk - INFO - (sp mode) 第 15 号筛选条件(类别2), 条件范围(07:07:43~07:07:44), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,328 - walk - INFO - (sp mode) 第 17 号筛选条件(类别2), 条件范围(07:08:21~07:08:24), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,382 - walk - INFO - (sp mode) 第 19 号筛选条件(类别2), 条件范围(07:08:59~07:08:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,462 - walk - INFO - (sp mode) 第 22 号筛选条件(类别2), 条件范围(07:10:17~07:10:24), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,573 - walk - INFO - (sp mode) 第 26 号筛选条件(类别2), 条件范围(07:15:55~07:15:57), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,656 - walk - INFO - (sp mode) 第 29 号筛选条件(类别2), 条件范围(07:16:56~07:16:57), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,711 - walk - INFO - (sp mode) 第 31 号筛选条件(类别2), 条件范围(07:19:53~07:20:01), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,766 - walk - INFO - (sp mode) 第 34 号筛选条件(类别2), 条件范围(07:21:12~07:21:15), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,819 - walk - INFO - (sp mode) 第 37 号筛选条件(类别2), 条件范围(07:22:12~07:22:14), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,875 - walk - INFO - (sp mode) 第 39 号筛选条件(类别2), 条件范围(07:22:36~07:22:38), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:48,932 - walk - INFO - (sp mode) 第 41 号筛选条件(类别2), 条件范围(07:22:46~07:22:49), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,041 - walk - INFO - (sp mode) 第 45 号筛选条件(类别2), 条件范围(07:23:34~07:23:35), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,094 - walk - INFO - (sp mode) 第 47 号筛选条件(类别2), 条件范围(07:24:38~07:24:39), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,148 - walk - INFO - (sp mode) 第 49 号筛选条件(类别2), 条件范围(07:24:55~07:24:57), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,203 - walk - INFO - (sp mode) 第 52 号筛选条件(类别2), 条件范围(07:25:57~07:25:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,258 - walk - INFO - (sp mode) 第 54 号筛选条件(类别2), 条件范围(07:26:25~07:26:28), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,312 - walk - INFO - (sp mode) 第 56 号筛选条件(类别2), 条件范围(07:27:13~07:27:17), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,393 - walk - INFO - (sp mode) 第 59 号筛选条件(类别2), 条件范围(07:27:26~07:27:27), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,419 - walk - INFO - (sp mode) 第 60 号筛选条件(类别2), 条件范围(07:27:32~07:27:34), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,473 - walk - INFO - (sp mode) 第 62 号筛选条件(类别2), 条件范围(07:27:43~07:27:47), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,579 - walk - INFO - (sp mode) 第 66 号筛选条件(类别2), 条件范围(07:29:16~07:29:17), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,633 - walk - INFO - (sp mode) 第 68 号筛选条件(类别2), 条件范围(07:29:23~07:29:25), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,711 - walk - INFO - (sp mode) 第 71 号筛选条件(类别2), 条件范围(07:31:34~07:31:37), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,764 - walk - INFO - (sp mode) 第 73 号筛选条件(类别2), 条件范围(07:33:10~07:33:12), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,817 - walk - INFO - (sp mode) 第 75 号筛选条件(类别2), 条件范围(07:33:21~07:33:25), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,869 - walk - INFO - (sp mode) 第 77 号筛选条件(类别2), 条件范围(07:37:58~07:38:03), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:49,922 - walk - INFO - (sp mode) 第 79 号筛选条件(类别2), 条件范围(08:08:35~08:08:42), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,030 - walk - INFO - (sp mode) 第 84 号筛选条件(类别2), 条件范围(08:10:02~08:10:05), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,109 - walk - INFO - (sp mode) 第 87 号筛选条件(类别2), 条件范围(08:11:10~08:11:15), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,188 - walk - INFO - (sp mode) 第 90 号筛选条件(类别2), 条件范围(08:16:50~08:16:55), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,243 - walk - INFO - (sp mode) 第 92 号筛选条件(类别2), 条件范围(08:18:47~08:18:49), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,297 - walk - INFO - (sp mode) 第 94 号筛选条件(类别2), 条件范围(08:19:39~08:19:42), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,349 - walk - INFO - (sp mode) 第 96 号筛选条件(类别2), 条件范围(08:20:04~08:20:09), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,401 - walk - INFO - (sp mode) 第 98 号筛选条件(类别2), 条件范围(08:20:56~08:21:02), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,482 - walk - INFO - (sp mode) 第 101 号筛选条件(类别2), 条件范围(08:24:10~08:24:12), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,533 - walk - INFO - (sp mode) 第 103 号筛选条件(类别2), 条件范围(08:24:28~08:24:29), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,586 - walk - INFO - (sp mode) 第 105 号筛选条件(类别2), 条件范围(08:24:34~08:24:39), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,692 - walk - INFO - (sp mode) 第 109 号筛选条件(类别2), 条件范围(08:24:57~08:24:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,850 - walk - INFO - (sp mode) 第 115 号筛选条件(类别2), 条件范围(08:26:17~08:26:22), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,904 - walk - INFO - (sp mode) 第 117 号筛选条件(类别2), 条件范围(08:26:28~08:26:31), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:50,960 - walk - INFO - (sp mode) 第 119 号筛选条件(类别2), 条件范围(08:26:40~08:26:45), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,065 - walk - INFO - (sp mode) 第 123 号筛选条件(类别2), 条件范围(08:29:13~08:29:15), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,119 - walk - INFO - (sp mode) 第 125 号筛选条件(类别2), 条件范围(08:29:18~08:29:24), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,171 - walk - INFO - (sp mode) 第 127 号筛选条件(类别2), 条件范围(08:31:05~08:31:08), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,224 - walk - INFO - (sp mode) 第 129 号筛选条件(类别2), 条件范围(08:32:07~08:32:07), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,278 - walk - INFO - (sp mode) 第 131 号筛选条件(类别2), 条件范围(08:33:42~08:33:51), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,357 - walk - INFO - (sp mode) 第 134 号筛选条件(类别2), 条件范围(08:34:08~08:34:08), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,408 - walk - INFO - (sp mode) 第 136 号筛选条件(类别2), 条件范围(08:34:15~08:34:18), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,486 - walk - INFO - (sp mode) 第 139 号筛选条件(类别2), 条件范围(08:35:19~08:35:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,565 - walk - INFO - (sp mode) 第 142 号筛选条件(类别2), 条件范围(08:35:46~08:35:53), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,644 - walk - INFO - (sp mode) 第 145 号筛选条件(类别2), 条件范围(08:40:45~08:40:49), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,696 - walk - INFO - (sp mode) 第 147 号筛选条件(类别2), 条件范围(08:40:53~08:40:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,752 - walk - INFO - (sp mode) 第 149 号筛选条件(类别2), 条件范围(08:41:29~08:41:31), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,803 - walk - INFO - (sp mode) 第 151 号筛选条件(类别2), 条件范围(08:46:15~08:46:18), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,858 - walk - INFO - (sp mode) 第 153 号筛选条件(类别2), 条件范围(08:46:31~08:46:37), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,913 - walk - INFO - (sp mode) 第 155 号筛选条件(类别2), 条件范围(08:49:57~08:49:59), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:51,968 - walk - INFO - (sp mode) 第 157 号筛选条件(类别2), 条件范围(08:50:08~08:50:10), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,020 - walk - INFO - (sp mode) 第 159 号筛选条件(类别2), 条件范围(08:50:36~08:50:36), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,073 - walk - INFO - (sp mode) 第 161 号筛选条件(类别2), 条件范围(08:50:51~08:50:52), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,125 - walk - INFO - (sp mode) 第 163 号筛选条件(类别2), 条件范围(08:50:59~08:51:05), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,178 - walk - INFO - (sp mode) 第 165 号筛选条件(类别2), 条件范围(08:51:23~08:51:30), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,204 - walk - INFO - (sp mode) 第 166 号筛选条件(类别2), 条件范围(08:51:35~08:51:36), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,259 - walk - INFO - (sp mode) 第 168 号筛选条件(类别2), 条件范围(08:52:01~08:52:04), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,338 - walk - INFO - (sp mode) 第 171 号筛选条件(类别2), 条件范围(08:54:07~08:54:09), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,392 - walk - INFO - (sp mode) 第 173 号筛选条件(类别2), 条件范围(08:54:31~08:54:35), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,471 - walk - INFO - (sp mode) 第 176 号筛选条件(类别2), 条件范围(08:57:22~08:57:23), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,524 - walk - INFO - (sp mode) 第 178 号筛选条件(类别2), 条件范围(09:08:04~09:08:06), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:19:52,675 - walk - INFO - 第 181 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:42:35~10:42:37), 在原表中命中的范围为(48461~48480), 筛选结果为 20 条数据
2021-08-09 16:19:52,832 - walk - INFO - 第 183 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:43:10~10:43:12), 在原表中命中的范围为(48812~48831), 筛选结果为 20 条数据
2021-08-09 16:19:52,994 - walk - INFO - 第 185 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:43:53~10:43:55), 在原表中命中的范围为(49244~49263), 筛选结果为 20 条数据
2021-08-09 16:19:53,153 - walk - INFO - 第 188 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:44:17~10:44:18), 在原表中命中的范围为(49485~49494), 筛选结果为 10 条数据
2021-08-09 16:19:53,386 - walk - INFO - 第 190 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:46:17~10:46:28), 在原表中命中的范围为(50690~50799), 筛选结果为 110 条数据
2021-08-09 16:19:53,543 - walk - INFO - 第 192 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:46:51~10:46:53), 在原表中命中的范围为(51031~51050), 筛选结果为 20 条数据
2021-08-09 16:19:53,800 - walk - INFO - 第 195 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:50:08~10:50:11), 在原表中命中的范围为(53009~53038), 筛选结果为 30 条数据
2021-08-09 16:19:53,959 - walk - INFO - 第 197 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:50:22~10:50:23), 在原表中命中的范围为(53150~53159), 筛选结果为 10 条数据
2021-08-09 16:19:54,275 - walk - INFO - 第 201 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:52:50~10:52:54), 在原表中命中的范围为(54635~54674), 筛选结果为 40 条数据
2021-08-09 16:19:54,431 - walk - INFO - 第 203 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:53:00~10:53:01), 在原表中命中的范围为(54735~54744), 筛选结果为 10 条数据
2021-08-09 16:19:54,592 - walk - INFO - 第 205 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:53:37~10:53:39), 在原表中命中的范围为(55107~55126), 筛选结果为 20 条数据
2021-08-09 16:19:54,992 - walk - INFO - 第 212 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:55:09~10:55:12), 在原表中命中的范围为(56025~56054), 筛选结果为 30 条数据
2021-08-09 16:19:55,550 - walk - INFO - 第 219 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:56:08~10:56:14), 在原表中命中的范围为(56617~56676), 筛选结果为 60 条数据
2021-08-09 16:19:55,708 - walk - INFO - 第 221 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:56:27~10:56:29), 在原表中命中的范围为(56807~56825), 筛选结果为 19 条数据
2021-08-09 16:19:55,957 - walk - INFO - 第 224 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:58:02~10:58:04), 在原表中命中的范围为(57742~57760), 筛选结果为 19 条数据
2021-08-09 16:19:56,115 - walk - INFO - 第 226 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:58:07~10:58:07), 在原表中命中的范围为(49999~49999), 筛选结果为 0 条数据
2021-08-09 16:19:56,434 - walk - INFO - 第 230 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:58:40~10:58:42), 在原表中命中的范围为(58120~58139), 筛选结果为 20 条数据
2021-08-09 16:19:56,512 - walk - INFO - 第 231 号筛选条件(类别2)耗时 0.07 秒, 条件范围(10:58:45~10:58:47), 在原表中命中的范围为(58170~58190), 筛选结果为 21 条数据
2021-08-09 16:19:56,677 - walk - INFO - 第 233 号筛选条件(类别2)耗时 0.08 秒, 条件范围(10:59:11~10:59:16), 在原表中命中的范围为(58432~58481), 筛选结果为 50 条数据
2021-08-09 16:19:56,843 - walk - INFO - 第 235 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:00:16~11:00:18), 在原表中命中的范围为(59084~59103), 筛选结果为 20 条数据
2021-08-09 16:19:57,005 - walk - INFO - 第 237 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:00:27~11:00:30), 在原表中命中的范围为(59195~59224), 筛选结果为 30 条数据
2021-08-09 16:19:57,247 - walk - INFO - 第 240 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:01:20~11:01:27), 在原表中命中的范围为(59718~59787), 筛选结果为 70 条数据
2021-08-09 16:19:57,326 - walk - INFO - 第 241 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:01:28~11:01:35), 在原表中命中的范围为(59798~59867), 筛选结果为 70 条数据
2021-08-09 16:19:57,406 - walk - INFO - 第 242 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:01:37~11:01:40), 在原表中命中的范围为(59888~59917), 筛选结果为 30 条数据
2021-08-09 16:19:57,564 - walk - INFO - 第 244 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:01:46~11:01:47), 在原表中命中的范围为(59977~59986), 筛选结果为 10 条数据
2021-08-09 16:19:57,789 - walk - INFO - 第 246 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:01:51~11:01:52), 在原表中命中的范围为(60027~60036), 筛选结果为 10 条数据
2021-08-09 16:19:58,045 - walk - INFO - 第 249 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:03:30~11:03:32), 在原表中命中的范围为(61018~61037), 筛选结果为 20 条数据
2021-08-09 16:19:58,305 - walk - INFO - 第 252 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:06:20~11:06:23), 在原表中命中的范围为(62716~62745), 筛选结果为 30 条数据
2021-08-09 16:19:58,468 - walk - INFO - 第 254 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:06:53~11:06:55), 在原表中命中的范围为(63047~63066), 筛选结果为 20 条数据
2021-08-09 16:19:58,638 - walk - INFO - 第 256 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:08:40~11:08:40), 在原表中命中的范围为(59999~59999), 筛选结果为 0 条数据
2021-08-09 16:19:58,818 - walk - INFO - 第 258 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:11:07~11:11:08), 在原表中命中的范围为(65592~65601), 筛选结果为 10 条数据
2021-08-09 16:19:59,246 - walk - INFO - 第 263 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:14:19~11:14:20), 在原表中命中的范围为(67474~67483), 筛选结果为 10 条数据
2021-08-09 16:19:59,415 - walk - INFO - 第 265 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:14:58~11:15:00), 在原表中命中的范围为(67863~67883), 筛选结果为 21 条数据
2021-08-09 16:19:59,577 - walk - INFO - 第 267 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:15:07~11:15:09), 在原表中命中的范围为(67954~67973), 筛选结果为 20 条数据
2021-08-09 16:19:59,743 - walk - INFO - 第 269 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:15:19~11:15:21), 在原表中命中的范围为(68074~68093), 筛选结果为 20 条数据
2021-08-09 16:19:59,988 - walk - INFO - 第 272 号筛选条件(类别2)耗时 0.08 秒, 条件范围(11:15:41~11:15:45), 在原表中命中的范围为(68295~68334), 筛选结果为 40 条数据
2021-08-09 16:20:00,148 - walk - INFO - 第 274 号筛选条件(类别2)耗时 0.07 秒, 条件范围(11:15:50~11:15:56), 在原表中命中的范围为(68386~68445), 筛选结果为 60 条数据
